	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	feedbackResp.rt	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
268	200.0	s	-200.0																	2.0	0.0	2.0	0.0	10.0	3.0	43.0	2.0																													s	1.0	0.41769719123800003	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.38	0.5140888690950001	0.000946044921875	0.417697191238	1.0	s	1076.89932394																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
269	-200.0	q	200.0																	2.0	0.0	2.0	0.0	11.0	0.0	44.0	1.0																													q	1.0	0.38419795036300003	None	0.0	1.0	diamondgray.gif	go																									0.82	0.514091968536	0.0010900497436500001	0.384197950363	1.0	q	1079.90271091																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
270	200.0	s	-200.0																	2.0	0.0	2.0	0.0	11.0	1.0	45.0	2.0																													s	1.0	0.36744213104199996	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.43	0.514374017715	0.0008740425109860002	0.367442131042	1.0	s	1082.90606809																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
271	200.0	w	200.0																	2.0	0.0	2.0	0.0	11.0	2.0	46.0	0.0																													w	1.0	0.434503078461	w	1.0	0.5	invertedtrianglecyan.gif	stop								0.641910076141																	0.6	0.514164924622	0.0009279251098630001	0.434503078461	1.0	w	1085.90926409																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
272	200.0	w	200.0																	2.0	0.0	2.0	0.0	11.0	3.0	47.0	0.0																													w	1.0	0.48463606834399997	None	0.0	0.5	circleorange.gif	go																									0.51	0.514019966125	0.0009560585021970001	0.484636068344	1.0	w	1088.91275692																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
273	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.484322071075	q	1.0	4.0	triangleyellow.gif	go								0.774746894836																	3.94	0.514392137527	0.0008790493011469999	0.484322071075	1.0	q	1091.9158771																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
274	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	12.0	1.0	49.0	3.0																													a	1.0	0.38449001312299996	None	0.0	1.0	hexagonwhite.gif	stop																									0.0	0.514232873917	0.000892877578735	0.384490013123	1.0	a	1094.91957307																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
275	200.0	s	-200.0																	2.0	0.0	2.0	0.0	12.0	2.0	50.0	2.0																													s	1.0	0.417438030243	None	0.0	1.0	hexagonwhite.gif	stop																									0.79	0.5141038894650001	0.00089693069458	0.417438030243	1.0	s	1097.92293596																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
276	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	12.0	3.0	51.0	3.0																													a	1.0	0.41805601119999997	q	0.0	2.0	linegreen.gif	go								0.291823148727																	1.85	0.514183044434	0.0009181499481200001	0.4180560112	1.0	a	1100.9263761																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
277	200.0	w	200.0																	2.0	0.0	2.0	0.0	13.0	0.0	52.0	0.0																													w	1.0	0.43422293663	None	0.0	0.5	circleorange.gif	go																									0.64	0.514135122299	0.000881195068359	0.43422293663	1.0	w	1103.9299890999998																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
278	-200.0	q	200.0																	2.0	0.0	2.0	0.0	13.0	1.0	53.0	1.0																													q	1.0	0.434016942978	w	0.0	0.5	circleorange.gif	go								0.374201059341																	0.49	0.513725042343	0.0008950233459470001	0.434016942978	1.0	q	1106.93316793																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
279	-200.0	q	200.0																	2.0	0.0	2.0	0.0	13.0	2.0	54.0	1.0																													q	1.0	0.501309156418	q	1.0	2.0	linegreen.gif	go								0.891902923584																	1.77	0.514189958572	0.0008749961853029999	0.501309156418	1.0	q	1109.93666196																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
280	200.0	s	-200.0																	2.0	0.0	2.0	0.0	13.0	3.0	55.0	2.0																													s	1.0	0.550626993179	None	0.0	2.0	squareblue.gif	stop																									2.23	0.514273166656	0.000869035720825	0.550626993179	1.0	s	1112.93993092																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
281	200.0	s	-200.0																	2.0	0.0	2.0	0.0	14.0	0.0	56.0	2.0																													s	1.0	0.383801937103	q	0.0	1.0	hexagonwhite.gif	stop								0.7249751091																	0.98	0.514445781708	0.0008869171142580001	0.383801937103	1.0	s	1115.94300199																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
282	-200.0	q	200.0																	2.0	0.0	2.0	0.0	14.0	1.0	57.0	1.0																													q	1.0	0.334553956985	None	0.0	1.0	hexagonwhite.gif	stop																									0.75	0.514472961426	0.000887155532837	0.334553956985	1.0	q	1118.94744587																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
283	200.0	w	200.0																	2.0	0.0	2.0	0.0	14.0	2.0	58.0	0.0																													w	1.0	0.31754803657499997	None	0.0	0.5	circleorange.gif	go																									0.51	0.513150930405	0.00101804733276	0.317548036575	1.0	w	1121.94995594																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
284	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	14.0	3.0	59.0	3.0																													a	1.0	0.400989055634	None	0.0	0.5	circleorange.gif	go																									0.5	0.514456987381	0.0009391307830810002	0.400989055634	1.0	a	1124.95344305																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
285	200.0	s	-200.0																	2.0	0.0	2.0	0.0	15.0	0.0	60.0	2.0																													s	1.0	0.350703954697	None	0.0	1.0	diamondgray.gif	go																									1.18	0.513864994049	0.0009307861328119999	0.350703954697	1.0	s	1127.95669198																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
286	-200.0	q	200.0																	2.0	0.0	2.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	0.367492198944	None	0.0	2.0	linegreen.gif	go																									2.25	0.514316082001	0.000881195068359	0.367492198944	1.0	q	1130.95987487																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
287	200.0	s	-200.0																	2.0	0.0	2.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	0.400943040848	None	0.0	4.0	crossmagenta.gif	stop																									4.18	0.514076948166	0.0009160041809079999	0.400943040848	1.0	s	1133.96336198																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
288	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.36770796775799997	None	0.0	2.0	linegreen.gif	go																									2.13	0.513865947723	0.0008978843688960001	0.367707967758	1.0	a	1136.96674991																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
289	-200.0	q	200.0																	2.0	0.0	2.0	0.0	16.0	0.0	64.0	1.0																													q	1.0	0.400671958923	None	0.0	4.0	crossmagenta.gif	stop																									4.18	0.514418125153	0.00088095664978	0.400671958923	1.0	q	1139.97027802																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
290	200.0	w	200.0																	2.0	0.0	2.0	0.0	16.0	1.0	65.0	0.0																													w	1.0	0.417950868607	None	0.0	4.0	crossmagenta.gif	stop																									4.25	0.513979196548	0.000877141952515	0.417950868607	1.0	w	1142.9734261																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
291	-200.0	q	200.0																	2.0	0.0	2.0	0.0	16.0	2.0	66.0	1.0																													q	1.0	0.3843729496	None	0.0	1.0	hexagonwhite.gif	stop																									0.94	0.513929128647	0.0008990764617919999	0.3843729496	1.0	q	1145.97690392																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
292	200.0	w	200.0																	2.0	0.0	2.0	0.0	16.0	3.0	67.0	0.0																													w	1.0	0.284502029419	q	0.0	1.0	hexagonwhite.gif	stop								0.45824718475299997																	1.23	0.5141639709470001	0.0008859634399410001	0.284502029419	1.0	w	1148.98067307																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
293	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	0.46774983406099996	None	0.0	4.0	crossmagenta.gif	stop																									3.83	0.513906955719	0.0008759498596189999	0.467749834061	1.0	a	1151.984236																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
294	200.0	w	200.0																	2.0	0.0	2.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.467791080475	None	0.0	1.0	diamondgray.gif	go																									1.19	0.513873100281	0.0008981227874760001	0.467791080475	1.0	w	1154.98703909																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
295	-200.0	q	200.0																	2.0	0.0	2.0	0.0	17.0	2.0	70.0	1.0																													q	1.0	0.350728988647	None	0.0	0.5	circleorange.gif	go																									0.38	0.51432800293	0.0009140968322749999	0.350728988647	1.0	q	1157.99054503																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
296	200.0	w	200.0																	2.0	0.0	2.0	0.0	17.0	3.0	71.0	0.0																													w	1.0	0.36769700050399995	None	0.0	2.0	squareblue.gif	stop																									2.07	0.51424407959	0.000869989395142	0.367697000504	1.0	w	1160.9939239																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
297	200.0	w	200.0																	2.0	0.0	2.0	0.0	18.0	0.0	72.0	0.0																													w	1.0	0.40095496177699996	None	0.0	2.0	squareblue.gif	stop																									1.75	0.514010906219	0.0009019374847410001	0.400954961777	1.0	w	1163.99773288																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
298	-200.0	q	200.0																	2.0	0.0	2.0	0.0	18.0	1.0	73.0	1.0																													q	1.0	0.500868082047	None	0.0	1.0	hexagonwhite.gif	stop																									0.96	0.513504981995	0.0009369850158689999	0.500868082047	1.0	q	1167.0009140999998																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
299	-200.0	q	200.0																	2.0	0.0	2.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.484611988068	None	0.0	0.5	circleorange.gif	go																									0.0	0.513946056366	0.000900030136108	0.484611988068	1.0	q	1170.00399303																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
300	-200.0	q	200.0																	2.0	0.0	2.0	0.0	18.0	3.0	75.0	1.0																													q	1.0	0.43465089798	None	0.0	1.0	hexagonwhite.gif	stop																									0.0	0.514317035675	0.0009100437164310001	0.43465089798	1.0	q	1173.007267																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
301	200.0	s	-200.0																	2.0	0.0	2.0	0.0	19.0	0.0	76.0	2.0																													s	1.0	0.484647035599	None	0.0	2.0	squareblue.gif	stop																									0.0	0.513998031616	0.00107908248901	0.484647035599	1.0	s	1176.01076007																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
302	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	19.0	1.0	77.0	3.0																													a	1.0	0.417166948318	None	0.0	1.0	diamondgray.gif	go																									0.91	0.5142061710360001	0.000880002975464	0.417166948318	1.0	a	1179.01440501																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
303	-200.0	q	200.0																	2.0	0.0	2.0	0.0	19.0	2.0	78.0	1.0																													q	1.0	0.484622001648	None	0.0	0.5	circleorange.gif	go																									0.69	0.513602972031	0.000904083251953	0.484622001648	1.0	q	1182.01771998																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
304	200.0	w	200.0																	2.0	0.0	2.0	0.0	19.0	3.0	79.0	0.0																													w	1.0	0.35019803047200004	q	0.0	2.0	linegreen.gif	go								0.358965158463																	1.79	0.513967990875	0.000913858413696	0.350198030472	1.0	w	1185.02083087																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
305	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	20.0	0.0	80.0	3.0																													a	1.0	0.417789936066	None	0.0	1.0	hexagonwhite.gif	stop																									1.03	0.51424908638	0.0008821487426760002	0.417789936066	1.0	a	1188.02417803																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
306	200.0	s	-200.0																	2.0	0.0	2.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	0.46812295913699997	None	0.0	4.0	triangleyellow.gif	go																									4.21	0.5143208503719999	0.000903844833374	0.468122959137	1.0	s	1191.02814603																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
307	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	20.0	2.0	82.0	3.0																													a	1.0	0.384016990662	None	0.0	1.0	diamondgray.gif	go																									1.07	0.5137279033659999	0.00088095664978	0.384016990662	1.0	a	1194.03105998																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
308	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	20.0	3.0	83.0	3.0																													a	1.0	0.38424110412600004	None	0.0	4.0	crossmagenta.gif	stop																									4.0	0.514516830444	0.0008788108825680001	0.384241104126	1.0	a	1197.03448391																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
309	200.0	w	200.0																	2.0	0.0	2.0	0.0	21.0	0.0	84.0	0.0																													w	1.0	0.36732721328699997	None	0.0	1.0	hexagonwhite.gif	stop																									0.0	0.514286994934	0.000887155532837	0.367327213287	1.0	w	1200.03793907																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
310	200.0	w	200.0																	2.0	0.0	2.0	0.0	21.0	1.0	85.0	0.0																													w	1.0	0.317496776581	None	0.0	2.0	squareblue.gif	stop																									2.01	0.5140378475190001	0.0008709430694580001	0.317496776581	1.0	w	1203.04099202																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
311	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	21.0	2.0	86.0	3.0																													a	1.0	0.417751073837	None	0.0	2.0	squareblue.gif	stop																									1.82	0.514326095581	0.000869035720825	0.417751073837	1.0	a	1206.04457092																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
312	-200.0	q	200.0																	2.0	0.0	2.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	0.500946044922	None	0.0	0.5	circleorange.gif	go																									0.46	0.5140779018399999	0.000881910324097	0.500946044922	1.0	q	1209.04803991																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
313	-200.0	q	200.0																	2.0	0.0	2.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	0.300503969193	q	1.0	4.0	crossmagenta.gif	stop								0.941221952438																	3.95	0.514646053314	0.0009369850158689999	0.300503969193	1.0	q	1212.05139804																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
314	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	22.0	1.0	89.0	3.0																													a	1.0	0.45105123519900003	None	0.0	0.5	invertedtrianglecyan.gif	stop																									0.59	0.5140299797060001	0.0009441375732419999	0.451051235199	1.0	a	1215.05443001																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
315	200.0	s	-200.0																	2.0	0.0	2.0	0.0	22.0	2.0	90.0	2.0																													s	1.0	0.400661945343	None	0.0	4.0	crossmagenta.gif	stop																									0.0	0.5146009922029999	0.0008869171142580001	0.400661945343	1.0	s	1218.05795002																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
316	-200.0	q	200.0																	2.0	0.0	2.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	0.367501974106	w	0.0	4.0	triangleyellow.gif	go								0.7752869129180001																	4.13	0.514161109924	0.00092601776123	0.367501974106	1.0	q	1221.06108499																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
317	-200.0	q	200.0																	2.0	0.0	2.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.501262903214	w	0.0	0.5	invertedtrianglecyan.gif	stop								0.258901834488																	0.0	0.5141701698300001	0.0009469985961910001	0.501262903214	1.0	q	1224.06466889																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
318	200.0	w	200.0																	2.0	0.0	2.0	0.0	23.0	1.0	93.0	0.0																													w	1.0	0.434376955032	q	0.0	0.5	circleorange.gif	go								0.7412540912630001																	0.46	0.5144741535189999	0.000926971435547	0.434376955032	1.0	w	1227.06808496																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
319	200.0	s	-200.0																	2.0	0.0	2.0	0.0	23.0	2.0	94.0	2.0																													s	1.0	0.501123905182	None	0.0	1.0	hexagonwhite.gif	stop																									1.15	0.514440059662	0.000882863998413	0.501123905182	1.0	s	1230.07149005																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
320	200.0	w	200.0																	2.0	0.0	2.0	0.0	23.0	3.0	95.0	0.0																													w	1.0	0.40092301368699995	None	0.0	1.0	hexagonwhite.gif	stop																									0.0	0.513733148575	0.0009291172027589999	0.400923013687	1.0	w	1233.07486296																																	2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
